chulseok,grade,difficulty,load,achievement,proff,className,sem,classtype
1.4,2.6,3.5,3.7,4.5,조성일 교수님,경제원론II (인원제한:60명),2017-2학기,전공필수
3.1,4.0,3.1,3.2,2.1,김석호 교수님,경제원론II(영강) (05분반 수강관련 문의는 경영대행정실로 문의바람),2017-2학기,전공필수
2.4,3.7,2.8,3.2,1.8,김석호 교수님,경제원론II(영강) (06분반 수강관련 문의는 경영대행정실로 문의바람),2017-2학기,전공필수
4.0,3.2,2.7,2.9,2.8,김수정 교수님,경제원론II (07분반 수강관련 문의는 경영대행정실로 문의바람),2017-2학기,전공필수
4.6,3.4,3.0,3.3,2.5,이국헌 교수님,경제원론II (09분반 수강관련 문의는 경영대행정실로 문의바람),2017-2학기,전공필수
3.4,3.2,2.9,2.8,2.7,김수정 교수님,경제원론II (10분반 수강관련 문의는 경영대행정실로 문의바람),2017-2학기,전공필수
1.8,2.8,4.3,4.3,4.3,전병헌 교수님,경제수학,2017-2학기,전공선택
1.2,3.2,4.2,3.9,3.8,김세익 교수님,경제수학(영강) (인원제한:1학년36명/2학년20명/3학년12명/4학년4명),2017-2학기,전공선택
1.9,2.9,4.2,4.4,3.8,김석일 교수님,경제수학 (인원제한:50명),2017-2학기,전공선택
1.1,2.7,2.8,2.8,2.7,김범수 교수님,경제의통계분석(영강) (인원제한:70명),2017-2학기,전공필수
1.3,3.7,3.1,3.1,3.4,이진혁 교수님,경제의통계분석(영강) (인원제한:60명),2017-2학기,전공필수
3.1,3.8,3.3,3.2,4.2,이고은 교수님,경제의통계분석 (인원제한:110명),2017-2학기,전공필수
4.7,2.5,2.7,3.5,2.3,김동헌 교수님,시장경제의이해 (본강의는 외부강사 초청방식으로 한국어 능통자가 아니면 수강이 제한),2017-2학기,전공선택
1.7,3.7,3.7,3.3,3.2,이진혁 교수님,산업조직론(영강) (인원제한:50명)(선수과목:미시경제이론 필수),2017-2학기,전공선택
1.5,3.8,4.6,4.2,4.0,김덕파 교수님,계량경제학II(영강),2017-2학기,전공선택
1.2,2.7,2.7,2.8,3.1,김진영 교수님,노동시장론(영강),2017-2학기,전공선택
1.3,3.2,3.1,3.1,4.3,조영철 교수님,한국의경제발전전략:성공과실패,2017-2학기,전공선택
1.5,3.6,3.8,3.8,4.1,한치록 교수님,계량경제학I(영강),2017-2학기,전공선택
4.1,3.5,3.5,3.8,4.2,XUAN CHUNJI 교수님,계량경제학I,2017-2학기,전공선택
1.0,3.3,4.4,4.4,3.8,윤기호 교수님,전략과정보의경제학 (인원제한:70명),2017-2학기,전공선택
3.6,3.4,3.2,4.0,3.1,이헌창 교수님,한국현대경제사,2017-2학기,전공선택
2.7,3.0,2.9,2.8,2.9,이삼호 교수님,재정학(영강),2017-2학기,전공선택
1.7,2.8,3.5,4.1,3.6,강규호 교수님,국제금융론(영강),2017-2학기,전공선택
1.6,2.9,3.7,3.8,3.8,이홍식 교수님,국제무역론(영강),2017-2학기,전공선택
1.1,3.0,3.4,3.4,3.7,박철범 교수님,재무경제학(영강),2017-2학기,전공선택
4.5,2.7,3.6,4.5,3.1,승정헌 교수님,경제정책,2017-2학기,전공선택
4.5,3.1,3.2,2.6,2.6,이창근 교수님,지역도시경제론 (담당교수변경:구세주→이창근),2017-2학기,전공선택
1.5,3.2,2.1,2.0,2.2,곽승준 교수님,환경경제학 (인원제한:50명),2017-2학기,전공선택
1.0,4.0,3.3,3.0,3.5,이상호 교수님,경제학과철학적논점들,2017-2학기,전공선택
3.3,3.4,3.0,4.0,3.0,박이택 교수님,동서양고전의경제학,2017-2학기,전공선택
1.5,3.4,4.0,3.5,3.6,이우진 교수님,정치와경제(영강) (인원제한:70명),2017-2학기,전공선택
1.4,3.7,3.8,3.3,3.7,김세익 교수님,실증미시경제학(영강) (인원제한:2학년8명/3학년44명/4학년44명),2017-2학기,전공선택
2.0,2.6,2.2,2.1,2.7,김동원 교수님,시사경제II (4학년학생에 한함/타학년수강은 인정하지않음),2017-2학기,전공선택
3.1,3.5,2.4,3.3,3.0,김동수 교수님,한국경제론 (인원제한:40명),2017-2학기,전공선택
4.5,2.6,3.4,4.2,2.1,고명덕 교수님,북한경제론 (인원제한:50명),2017-2학기,전공선택
1.5,3.3,2.6,2.7,3.4,서영경 교수님,한국거시경제분석 (인원제한:70명),2017-2학기,전공선택
1.7,3.3,3.3,3.3,3.6,남재현 교수님,산업조직세미나(영강),2017-2학기,전공선택
4.8,3.4,2.1,2.2,1.7,이국헌 교수님,한국경제세미나,2017-2학기,전공선택
5.0,4.6,4.0,2.6,4.2,김도완 교수님,사회과학도를위한계량금융 (인원제한:19명)<정경관117호>,2017-2학기,전공선택
4.9,4.6,3.4,2.6,3.1,김도완 교수님,파생금융상품론 (인원제한:19명),2017-2학기,전공선택
2.5,2.5,3.6,3.6,3.2,박홍규 교수님,동양정치사상,2017-2학기,전공선택
4.7,3.1,3.6,4.0,4.2,김병곤 교수님,서양근대정치사상,2017-2학기,전공필수
4.9,3.0,4.3,4.3,4.0,이용욱 교수님,동북아국제관계론 (화상강의),2017-2학기,전공선택
2.9,3.3,4.2,3.5,3.8,신재혁 교수님,정치학방법론(영강),2017-2학기,전공선택
4.8,3.2,3.1,3.4,3.6,현인택 교수님,미국외교정책론,2017-2학기,전공선택
3.3,3.5,4.0,4.3,4.2,김남국 교수님,법과정치사상,2017-2학기,전공선택
4.1,3.2,2.9,3.2,2.4,이신화 교수님,국제기구론,2017-2학기,전공선택
4.8,3.6,3.1,3.6,4.2,정주연 교수님,중국정치론(영강),2017-2학기,전공선택
1.8,3.7,3.8,4.6,4.4,이웅현 교수님,20세기국제관계사,2017-2학기,전공선택
1.0,4.0,4.0,5.0,4.0,민태은 교수님,정치문화(영강),2017-2학기,전공선택
1.3,3.5,3.3,3.5,4.4,권혁용 교수님,현대정치이론,2017-2학기,전공선택
4.8,3.9,3.0,3.6,2.4,지은주 교수님,민주주의(영강),2017-2학기,전공선택
1.2,2.1,4.3,4.2,4.0,오향미 교수님,헌정주의,2017-2학기,전공선택
1.7,4.1,3.0,2.3,3.6,김동훈 교수님,개발과원조의정치,2017-2학기,전공선택
4.9,3.9,3.2,3.2,3.4,이주연 교수님,정치사상특수과제연구(영강) :여성과정치,2017-2학기,전공선택
3.7,3.8,2.9,3.0,3.2,김두진 교수님,유럽정치론,2017-2학기,전공선택
4.9,3.5,3.1,3.7,2.8,김현경 교수님,민주주의와자본주의(영강),2017-2학기,전공선택
4.5,3.3,2.3,2.6,2.8,김동석 교수님,비전통안보연구(영강),2017-2학기,전공선택
4.6,3.3,3.5,3.7,3.7,오찬욱 교수님,"통계계산소프트웨어 (기초전산통계 과목명, 학수번호 변경)",2017-2학기,전공선택
4.3,3.9,2.9,3.1,3.9,오찬욱 교수님,"통계계산소프트웨어 (기초전산통계 과목명, 학수번호 변경)",2017-2학기,전공선택
3.3,2.4,4.3,4.8,4.7,조영경 교수님,통계수학,2017-2학기,전공선택
1.5,2.9,3.7,3.7,4.0,허명회 교수님,"통계계산프로그래밍 (통계프로그래밍입문 과목명, 학수번호 변경/선수과목:통계계산소프트웨어, 기초통계학)",2017-2학기,전공선택
1.2,3.2,3.6,3.6,3.8,신승준 교수님,확률론입문(영강),2017-2학기,전공필수
1.9,4.1,3.8,4.1,4.1,최태련 교수님,수리통계학(영강),2017-2학기,전공필수
1.5,3.9,3.6,3.9,3.9,정윤서 교수님,수리통계학(영강),2017-2학기,전공필수
1.3,3.9,3.6,3.6,4.2,구자용 교수님,행렬이론(영강) 통계학과 17학번 학생외에는 수강불가 (전체정정 기간에도 불가함),2017-2학기,전공선택
4.0,2.6,4.4,3.9,4.2,조영경 교수님,행렬이론,2017-2학기,전공선택
1.3,2.8,4.2,3.8,3.6,박유성 교수님,시계열분석,2017-2학기,전공선택
4.8,2.8,3.3,3.6,2.1,박현아 교수님,통계조사론입문,2017-2학기,전공선택
4.5,4.2,2.3,2.2,3.7,정수진 교수님,비모수통계학,2017-2학기,전공선택
1.5,4.1,2.9,3.0,3.6,정윤서 교수님,실험계획법(영강),2017-2학기,전공선택
4.7,3.7,3.7,3.9,4.1,송주원 교수님,회귀분석(영강),2017-2학기,전공선택
1.3,3.3,3.4,3.4,3.6,신승준 교수님,회귀분석(영강),2017-2학기,전공선택
5.0,3.5,3.6,3.7,3.9,송성주 교수님,보험통계학(영강),2017-2학기,전공선택
2.6,3.7,3.6,3.5,3.9,정환 교수님,다변량통계분석(영강),2017-2학기,전공필수
1.3,3.6,3.7,3.6,3.6,최상범 교수님,다변량통계분석(영강),2017-2학기,전공필수
1.5,3.9,2.9,2.5,3.4,조형준 교수님,데이터마이닝입문,2017-2학기,전공선택
1.6,3.3,3.6,3.4,3.9,허명회 교수님,탐색적데이터분석,2017-2학기,전공선택
1.3,3.7,4.3,4.2,4.2,최태련 교수님,수리통계학특강(영강) 국제관 423호로 강의실이 변경 됨.,2017-2학기,전공선택
3.5,3.7,2.7,2.0,3.0,정해일 교수님,정책학,2017-2학기,전공선택
2.6,3.2,3.2,3.6,2.4,최흥석 교수님,지방행정,2017-2학기,전공선택
1.9,3.7,3.3,4.1,3.4,윤성식 교수님,예산과재무관리,2017-2학기,전공선택
2.2,3.2,3.3,4.1,3.3,윤견수 교수님,조직이론,2017-2학기,전공선택
1.2,3.2,4.2,3.7,2.9,김태일 교수님,행정통계분석,2017-2학기,전공선택
4.1,3.3,3.1,3.4,2.8,최종민 교수님,과학기술정책,2017-2학기,전공선택
5.0,3.9,3.3,3.5,4.4,김희강 교수님,정책의규범적분석(영강),2017-2학기,전공선택
4.6,3.8,2.8,3.3,3.5,김나연 교수님,복지국가론,2017-2학기,전공선택
4.8,4.1,3.7,3.2,4.1,최진욱 교수님,정부와시장(영강),2017-2학기,전공선택
4.9,4.1,3.4,3.0,4.2,이은선 교수님,정부와시민사회,2017-2학기,전공선택
4.4,3.4,3.7,3.6,4.1,허웅 교수님,정부회계와감사,2017-2학기,전공선택
3.6,3.4,2.7,2.5,1.9,박동욱 교수님,도시계획론,2017-2학기,전공선택
1.3,2.9,3.1,3.1,3.2,윤정인 교수님,통치제도와정책,2017-2학기,전공선택
4.7,3.4,2.8,2.9,2.5,김두래 교수님,공공정책형성(영강),2017-2학기,전공선택
2.8,2.9,3.3,3.6,3.1,박종민 교수님,정부관료제,2017-2학기,전공선택
4.3,3.5,3.6,3.1,3.8,구교준 교수님,도시관리와정책(영강),2017-2학기,전공선택
4.6,3.3,3.2,4.4,4.0,심동철 교수님,조직행태론(영강),2017-2학기,전공선택
1.4,3.9,4.0,4.3,4.0,김영대 교수님,정책사례분석,2017-2학기,전공선택
4.5,3.8,3.6,4.1,4.0,임현 교수님,공공관리자를위한행정법II,2017-2학기,전공선택
2.1,4.4,3.4,3.9,3.9,김재선 교수님,공공관리자를위한행정법II,2017-2학기,전공선택
4.3,3.9,2.3,2.3,2.8,이석주 교수님,소프트웨어프로젝트관리,2017-2학기,전공필수
4.7,4.6,2.5,2.8,4.1,김경곤 교수님,기초해킹실습 과학도서관209호,2017-2학기,전공선택
2.0,3.6,3.0,2.6,3.4,최진영 교수님,시큐어코딩,2017-2학기,전공선택
1.9,2.5,4.0,4.0,3.7,오학주 교수님,프로그래밍언어(영강),2017-2학기,전공선택
1.8,3.4,2.7,3.0,2.8,임희석 교수님,자료구조,2017-2학기,전공필수
4.4,4.2,3.0,3.2,3.6,박성빈 교수님,알고리즘(영강),2017-2학기,전공필수
4.6,4.2,3.5,3.4,3.8,박성빈 교수님,알고리즘(영강),2017-2학기,전공필수
1.4,3.9,3.2,3.8,4.0,정순영 교수님,알고리즘 (컴퓨터학과만 수강가능),2017-2학기,전공필수
4.0,4.3,3.3,2.9,3.7,박성빈 교수님,알고리즘(영강),2017-2학기,전공필수
1.5,3.1,3.8,3.7,4.1,정성우 교수님,컴퓨터구조(영강) (컴퓨터학과만 수강가능),2017-2학기,전공필수
1.7,3.6,4.6,4.5,4.4,서태원 교수님,컴퓨터구조(영강),2017-2학기,전공필수
1.7,3.1,4.5,4.5,4.3,서태원 교수님,컴퓨터구조(영강),2017-2학기,전공필수
4.3,3.2,4.0,4.1,3.0,민성기 교수님,데이터통신,2017-2학기,전공선택
1.3,4.2,3.5,3.1,3.8,이주섭 교수님,전자기학(영강),2017-2학기,전공선택
1.2,3.6,4.0,3.7,4.0,유혁 교수님,시스템프로그래밍,2017-2학기,전공선택
1.2,3.9,2.7,2.8,3.5,백승준 교수님,컴퓨터네트워크(영강),2017-2학기,전공필수
1.7,2.7,3.4,3.8,2.3,차성덕 교수님,소프트웨어공학,2017-2학기,전공선택
2.1,3.6,3.7,3.9,3.4,이희조 교수님,정보보호(영강),2017-2학기,전공선택
4.9,3.7,3.7,4.1,3.9,허준범 교수님,정보보호(영강),2017-2학기,전공선택
1.7,2.9,2.9,3.0,3.0,김현철 교수님,기계학습,2017-2학기,전공선택
1.2,3.5,4.4,3.9,3.8,육동석 교수님,기계학습,2017-2학기,전공선택
1.2,3.6,3.9,3.5,3.4,이재훈 교수님,디지털신호처리,2017-2학기,전공선택
1.1,3.8,4.2,4.2,3.8,오태원 교수님,통신회로,2017-2학기,전공선택
1.2,3.7,3.5,3.7,3.6,정원주 교수님,확률및랜덤과정,2017-2학기,전공선택
4.4,4.6,3.1,3.4,3.5,이성권 교수님,창의적소프트웨어설계,2017-2학기,전공선택
4.8,3.4,1.7,1.8,3.0,정찬영 교수님,창의적소프트웨어설계,2017-2학기,전공선택
1.0,3.4,3.9,2.7,3.1,이경호 교수님,프로세서구조,2017-2학기,전공선택
1.0,4.4,3.0,3.6,3.0,김정현 교수님,인간컴퓨터상호작용입문(영강),2017-2학기,전공선택
1.7,4.5,3.8,2.8,2.8,김창헌 교수님,인터렉티브콘텐츠입문,2017-2학기,전공선택
1.3,3.3,3.8,3.9,3.9,한정현 교수님,게임프로그래밍,2017-2학기,전공선택
1.4,3.7,2.8,2.9,2.9,유헌창 교수님,분산처리,2017-2학기,전공선택
1.9,3.8,3.8,4.2,3.8,이상근 교수님,정보검색,2017-2학기,전공선택
2.5,5.0,3.5,3.0,5.0,이주섭 교수님,무선보안,2017-2학기,전공선택
3.4,3.7,4.5,4.7,4.4,주재걸 교수님,전산학특강II,2017-2학기,전공선택
1.5,2.5,1.5,2.3,3.5,정성우 교수님,졸업프로젝트I,2017-2학기,전공선택
2.8,3.6,2.2,2.2,4.2,정성우 교수님,졸업프로젝트II,2017-2학기,전공선택
1.0,3.0,2.0,2.0,3.0,정성우 교수님,현장실습I,2017-2학기,전공선택
1.0,1.0,1.0,1.0,1.0,정성우 교수님,현장실습II,2017-2학기,전공선택
2.0,3.0,2.5,2.5,3.3,정성우 교수님,현장실습III,2017-2학기,전공선택
3.0,4.3,3.7,3.7,4.3,정성우 교수님,현장실습IV,2017-2학기,전공선택
4.4,4.0,4.0,4.0,4.0,강찬옥 교수님,과목19,2017-2학기,전공필수
3.0,3.0,3.0,3.0,3.0,"황석중,강찬옥 교수님",과목60,2017-2학기,전공필수
5.0,3.9,3.0,3.3,3.0,황석중 교수님,과목77,2017-2학기,전공필수
1.3,4.0,3.4,3.3,3.6,정익래 교수님,과목10(영강),2017-2학기,전공필수
1.3,3.3,3.4,3.4,2.9,이원준 교수님,과목12(영강),2017-2학기,전공선택
2.2,2.5,4.5,4.6,4.5,이동훈 교수님,과목22,2017-2학기,전공필수
4.5,4.0,4.0,4.5,3.5,김승주 교수님,과목25(영강),2017-2학기,전공필수
3.9,4.7,3.1,2.9,4.0,김경곤 교수님,과목66,2017-2학기,전공선택
4.0,2.2,5.0,4.6,4.0,홍석희 교수님,과목67(영강),2017-2학기,전공선택
1.3,4.2,2.7,2.8,3.5,최진영 교수님,과목68,2017-2학기,전공선택
4.8,3.5,3.0,3.0,3.0,황석중 교수님,과목78,2017-2학기,전공필수
3.7,3.9,4.3,4.6,4.4,이경문 교수님,과목26,2017-2학기,전공필수
2.0,3.8,3.4,3.4,3.6,정익래 교수님,과목39(영강),2017-2학기,전공필수
2.5,3.5,3.0,3.0,4.0,최진영 교수님,과목42,2017-2학기,전공필수
3.8,4.8,2.8,2.8,2.8,백승조 교수님,과목46,2017-2학기,전공선택
1.0,3.0,4.0,4.0,4.0,이원준 교수님,과목81(영강),2017-2학기,전공선택
3.2,4.8,3.9,4.4,4.7,허지민 교수님,과목48,2017-2학기,전공필수
5.0,2.0,4.0,1.0,1.0,이상진 교수님,과목76,2017-2학기,전공필수
3.0,3.5,3.0,4.0,4.0,김승주 교수님,과목82(영강),2017-2학기,전공필수
1.9,4.3,2.9,2.3,3.8,Christian Wallraven 교수님,뇌및인지과학개론(영강),2017-2학기,전공필수
5.0,4.1,3.7,3.7,3.4,석흥일 교수님,뇌및의공학입문(영강),2017-2학기,전공필수
5.0,3.3,3.7,2.7,2.0,임동권 교수님,미래의학(영강),2017-2학기,전공필수
5.0,2.5,3.5,2.0,2.5,"이철호,김동휘 교수님",융합과제설계:기초,2017-2학기,전공필수
5.0,1.0,1.0,1.0,1.0,차영균 교수님,SW창업방법론,2017-2학기,전공필수
1.8,4.2,2.6,2.8,3.4,이재욱 교수님,SW보안프로젝트,2017-2학기,전공선택
4.9,4.3,3.6,3.3,4.1,한재혁 교수님,모바일포렌식,2017-2학기,전공선택
4.2,4.0,2.9,2.7,4.0,Zoltan Paul Jambor 교수님,ACADEMIC ENGLISH I(영강) International Students Only(Intermediate),2017-2학기,교양
4.0,4.5,2.5,3.0,3.5,Declan Flynn 교수님,ACADEMIC ENGLISH I(영강) International Students Only(Intermediate),2017-2학기,교양
4.3,3.3,3.0,2.7,4.0,Darius Goodwin 교수님,ACADEMIC ENGLISH I(영강) 중급 재수강반(Reattendance - Intermediate),2017-2학기,교양
5.0,3.7,3.0,2.7,4.0,Darrell L. Enright 교수님,ACADEMIC ENGLISH I(영강) 중급 재수강반(Reattendance - Intermediate),2017-2학기,교양
5.0,3.5,3.5,3.0,3.0,Peter L. Sinclair 교수님,ACADEMIC ENGLISH I(영강) International Students Only(Foundation),2017-2학기,교양
5.0,3.6,2.8,2.6,4.2,Steven Lees 교수님,ACADEMIC ENGLISH I(영강) International Students Only(Foundation),2017-2학기,교양
4.3,3.5,3.3,3.5,3.0,Anthony Death 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 1-34",2017-2학기,교양
5.0,4.0,3.4,3.9,2.6,Declan Flynn 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 69-102",2017-2학기,교양
3.0,3.7,3.0,3.7,3.3,Anthony Death 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 103-136",2017-2학기,교양
5.0,2.5,4.0,4.0,4.5,Paulette M. Hawkins 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 137-170",2017-2학기,교양
4.2,2.9,2.3,3.1,2.3,Anthony Death 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 171-204",2017-2학기,교양
4.9,2.6,2.9,3.4,2.7,Paulette M. Hawkins 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 205-238",2017-2학기,교양
5.0,3.7,2.8,3.5,3.8,Declan Flynn 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 239-272",2017-2학기,교양
4.9,4.0,3.3,3.5,4.1,Declan Flynn 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 273-306",2017-2학기,교양
4.7,3.2,2.7,3.6,1.8,Paulette M. Hawkins 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 307-340",2017-2학기,교양
4.5,4.0,2.5,2.5,2.0,Anthony Death 교수님,"ACADEMIC ENGLISH ∥(영강) 경영1, 341-390",2017-2학기,교양
5.0,3.9,3.1,3.4,3.4,Darius Goodwin 교수님,"ACADEMIC ENGLISH ∥(영강) 국문1, 1-33",2017-2학기,교양
5.0,3.3,3.0,2.8,2.3,Kirstie Bromenshenk 교수님,"ACADEMIC ENGLISH ∥(영강) 철학1, 1-30",2017-2학기,교양
5.0,3.3,3.3,4.1,3.6,Alexander Vos 교수님,"ACADEMIC ENGLISH ∥(영강) 철학1, 31-끝, 사학1, 31-끝",2017-2학기,교양
4.8,3.9,2.4,2.3,2.9,Anthony Hanf 교수님,"ACADEMIC ENGLISH ∥(영강) 한국사학1, 1-끝.",2017-2학기,교양
5.0,3.8,3.0,3.0,2.5,Kirstie Bromenshenk 교수님,"ACADEMIC ENGLISH ∥(영강) 심리1, 1-30",2017-2학기,교양
4.8,3.5,2.5,2.6,3.1,Anthony Hanf 교수님,"ACADEMIC ENGLISH ∥(영강) 사회1, 1-28",2017-2학기,교양
4.8,4.0,2.8,2.8,3.5,Anthony Hanf 교수님,"ACADEMIC ENGLISH ∥(영강) 사회1, 29-56",2017-2학기,교양
5.0,2.3,5.0,4.3,1.5,Kenton Alan Lee 교수님,"ACADEMIC ENGLISH ∥(영강) 사회1, 57-끝",2017-2학기,교양
5.0,2.8,2.8,3.4,2.2,Peter L. Sinclair 교수님,"ACADEMIC ENGLISH ∥(영강) 한문1, 1-끝",2017-2학기,교양
4.8,3.8,2.5,3.0,3.1,Thomas Walsh 교수님,"ACADEMIC ENGLISH ∥(영강) 영문1, 1-29",2017-2학기,교양
5.0,3.0,3.7,4.7,4.0,Alexander Vos 교수님,"ACADEMIC ENGLISH ∥(영강) 영문1, 30-58",2017-2학기,교양
4.6,2.6,3.0,4.0,3.2,Cheryl Faye Magnant 교수님,"ACADEMIC ENGLISH ∥(영강) 영문1, 59-87",2017-2학기,교양
5.0,1.9,3.3,3.4,1.2,Kenton Alan Lee 교수님,"ACADEMIC ENGLISH ∥(영강) 영문1, 88-끝",2017-2학기,교양
4.9,3.6,2.4,2.7,2.6,Kirstie Bromenshenk 교수님,"ACADEMIC ENGLISH ∥(영강) 독문1, 1-27",2017-2학기,교양
5.0,3.0,3.5,3.5,3.8,Cheryl Faye Magnant 교수님,"ACADEMIC ENGLISH ∥(영강) 불문1, 1-27",2017-2학기,교양
5.0,3.8,3.3,2.5,3.3,Darius Goodwin 교수님,"ACADEMIC ENGLISH ∥(영강) 불문1, 28-끝, 독문1, 28-끝",2017-2학기,교양
5.0,3.5,2.6,3.1,3.1,Thomas Walsh 교수님,"ACADEMIC ENGLISH ∥(영강) 중문1, 1-33",2017-2학기,교양
4.9,3.6,3.7,4.3,4.0,Alexander Vos 교수님,"ACADEMIC ENGLISH ∥(영강) 중문1, 34-끝",2017-2학기,교양
4.9,3.3,2.7,2.6,3.3,Thomas Walsh 교수님,"ACADEMIC ENGLISH ∥(영강) 일문1, 1-30",2017-2학기,교양
4.0,3.1,2.7,3.0,2.5,Anthony Hanf 교수님,"ACADEMIC ENGLISH ∥(영강) 서문1, 1-28",2017-2학기,교양
5.0,3.8,3.0,3.4,3.3,Darius Goodwin 교수님,"ACADEMIC ENGLISH ∥(영강) 서문1, 29-끝",2017-2학기,교양
4.6,3.5,3.5,3.2,3.2,Kenton Alan Lee 교수님,"ACADEMIC ENGLISH ∥(영강) 언어1, 1-끝",2017-2학기,교양
4.9,3.0,3.4,3.7,3.5,David W. Wellbaum 교수님,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 001-028",2017-2학기,교양
5.0,3.8,2.0,1.9,2.7,Stephen George Bew 교수님,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 029-056",2017-2학기,교양
5.0,2.3,3.3,2.3,2.3,David W. Wellbaum 교수님,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 057-084",2017-2학기,교양
5.0,3.1,3.9,4.4,4.2,Gil Michael Ian Coombe 교수님,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 085-끝",2017-2학기,교양
4.3,3.0,2.7,2.3,2.3,Stephen George Bew 교수님,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 201-230",2017-2학기,교양
5.0,2.8,2.8,3.8,2.4,Gil Michael Ian Coombe 교수님,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 231-260",2017-2학기,교양
4.8,2.8,3.3,3.8,3.3,Theresa Tupuola 교수님,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 261-290",2017-2학기,교양
5.0,2.8,3.0,3.8,3.5,David W. Wellbaum 교수님,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 291-끝",2017-2학기,교양
5.0,3.1,4.3,4.7,3.9,Gil Michael Ian Coombe 교수님,"ACADEMIC ENGLISH ∥(영강) 식품공학과1, 401-424",2017-2학기,교양
4.7,3.0,3.7,4.0,3.6,Theresa Tupuola 교수님,"ACADEMIC ENGLISH ∥(영강) 식품공학과1, 425-끝",2017-2학기,교양
5.0,3.3,2.7,3.0,2.7,Stephen George Bew 교수님,"ACADEMIC ENGLISH ∥(영강) 환경생태공학부1, 501-538",2017-2학기,교양
5.0,1.0,3.8,4.4,1.4,Benjamin Fallon 교수님,"ACADEMIC ENGLISH ∥(영강) 환경생태공학부1, 539-끝",2017-2학기,교양
4.4,3.7,2.3,2.0,2.1,Stephen George Bew 교수님,"ACADEMIC ENGLISH ∥(영강) 식품자원경제1, 601-631",2017-2학기,교양
5.0,3.0,3.0,5.0,3.0,Theresa Tupuola 교수님,"ACADEMIC ENGLISH ∥(영강) 식품자원경제1, 632-끝",2017-2학기,교양
4.5,3.3,3.2,3.7,2.8,Glenn P. Sundeen 교수님,ACADEMIC ENGLISH ∥(영강) 정외 1-30,2017-2학기,교양
4.7,3.0,3.0,3.7,2.7,Dara Seamus Fox 교수님,ACADEMIC ENGLISH ∥(영강) 정외 31-60,2017-2학기,교양
4.3,3.7,3.7,2.6,3.1,Peter S. Sylvestre 교수님,ACADEMIC ENGLISH ∥(영강) 정외 61-끝,2017-2학기,교양
5.0,3.0,4.0,4.0,5.0,Michael A. Mumford 교수님,ACADEMIC ENGLISH ∥(영강) 경제 1-30,2017-2학기,교양
4.4,3.3,2.6,3.6,3.0,Dara Seamus Fox 교수님,ACADEMIC ENGLISH ∥(영강) 경제 31-60,2017-2학기,교양
4.0,5.0,4.0,2.7,3.7,Peter S. Sylvestre 교수님,ACADEMIC ENGLISH ∥(영강) 경제 61-90,2017-2학기,교양
4.5,3.5,2.5,2.5,3.0,Michael A. Mumford 교수님,ACADEMIC ENGLISH ∥(영강) 경제 91-120,2017-2학기,교양
4.5,3.0,2.3,2.7,2.8,Dara Seamus Fox 교수님,ACADEMIC ENGLISH ∥(영강) 통계 1-30,2017-2학기,교양
5.0,2.9,4.7,3.3,2.9,Peter S. Sylvestre 교수님,ACADEMIC ENGLISH ∥(영강) 통계 31-60,2017-2학기,교양
4.5,2.7,2.9,2.7,2.3,Zane Carl Ivy 교수님,"ACADEMIC ENGLISH ∥(영강) 통계 61-끝, 경제 121-끝",2017-2학기,교양
4.0,4.0,3.7,4.0,4.7,Peter S. Sylvestre 교수님,ACADEMIC ENGLISH ∥(영강) 행정 1-30,2017-2학기,교양
5.0,3.0,3.0,4.0,3.2,Michael A. Mumford 교수님,ACADEMIC ENGLISH ∥(영강) 행정 31-60,2017-2학기,교양
5.0,4.0,3.3,2.7,3.3,Glenn P. Sundeen 교수님,ACADEMIC ENGLISH ∥(영강) 행정 61-끝,2017-2학기,교양
5.0,1.8,3.8,4.6,2.2,Benjamin Fallon 교수님,"ACADEMIC ENGLISH ∥(영강) 수학1, 1-24",2017-2학기,교양
4.1,2.9,3.4,4.0,3.1,Terence W. Clark 교수님,"ACADEMIC ENGLISH ∥(영강) 수학1, 25-끝",2017-2학기,교양
4.1,3.1,3.1,3.5,4.4,Terence W. Clark 교수님,"ACADEMIC ENGLISH ∥(영강) 물리1, 1-24",2017-2학기,교양
5.0,2.7,3.3,4.0,2.3,Benjamin Fallon 교수님,"ACADEMIC ENGLISH ∥(영강) 물리1, 25-끝",2017-2학기,교양
